country,year,life-expectancy
Latin America & Caribbean (excluding high income),1974,61.7676551
Lao PDR,1974,47.41704878
Lebanon,1974,67.01214634
Liberia,1974,41.98439024
Libya,1974,59.85765854
St. Lucia,1974,65.2787561
Latin America & Caribbean,1974,62.05937371
Least developed countries: UN classification,1974,45.23392601
Low income,1974,45.14565576
Sri Lanka,1974,65.84270732
Lower middle income,1974,52.8126846
Low & middle income,1974,57.30475585
Lesotho,1974,50.29370732
Late-demographic dividend,1974,63.40669199
Lithuania,1974,71.24414634
Luxembourg,1974,70.54256098
Latvia,1974,69.74097561
Macao,1974,70.48185366
Morocco,1974,54.02436585
Moldova,1974,64.98914634
Madagascar,1974,46.67153659
Maldives,1974,47.40746342
Middle East & North Africa,1974,55.54755764
Mexico,1974,63.37426829
Middle income,1974,58.2366153
Macedonia,1974,67.77541463
Mali,1974,35.20541463
Malta,1974,71.47092683
Myanmar,1974,52.53541463
Middle East & North Africa (excluding high income),1974,54.91144247
Montenegro,1974,71.52385366
Mongolia,1974,56.6595122
Mozambique,1974,41.09734146
Mauritania,1974,50.94607317
Mauritius,1974,63.99997561
Malawi,1974,42.33582927
Malaysia,1974,66.03780488
North America,1974,72.07943102
Namibia,1974,54.6647561
New Caledonia,1974,64.82439024
Niger,1974,37.00760976
Nigeria,1974,42.93987805
Nicaragua,1974,56.01348781
Netherlands,1974,74.53682927
Norway,1974,74.75365854
Nepal,1974,42.80887805
New Zealand,1974,71.92439024
OECD members,1974,70.68067695
Oman,1974,53.69629268
Other small states,1974,56.35506895
Pakistan,1974,54.86180488
Panama,1974,67.57395122
Peru,1974,56.45141463
Philippines,1974,61.46534146
Papua New Guinea,1974,48.63736585
Poland,1974,71.11707317
Pre-demographic dividend,1974,45.13167022
Puerto Rico,1974,72.75121951
People's Democratic Republic of Korea,1974,62.48843902
Portugal,1974,68.0195122
Paraguay,1974,66.07614634
Pacific island small states,1974,59.6813295
Post-demographic dividend,1974,71.88040346
French Polynesia,1974,61.5572439
Qatar,1974,70.63246342
Romania,1974,69.4997561
Russian Federation,1974,68.3202439
Rwanda,1974,44.67495122
South Asia,1974,50.51197324
Saudi Arabia,1974,57.15804878
Sudan,1974,53.41631707
Senegal,1974,42.43914634
Singapore,1974,69.83478049
Solomon Islands,1974,56.51056098
Sierra Leone,1974,37.83678049
El Salvador,1974,55.99529268
Somalia,1974,42.48185366
Sub-Saharan Africa (excluding high income),1974,45.94687448
South Sudan,1974,37.38839024
Sub-Saharan Africa,1974,45.94687448
Small states,1974,59.44246588
Sao Tome and Principe,1974,58.3582439
Suriname,1974,64.36385366
Slovak Republic,1974,70.17831707
Slovenia,1974,70.16097561
Sweden,1974,74.98048781
Swaziland,1974,50.36943902
Syrian Arab Republic,1974,62.09885366
Chad,1974,42.96839024
East Asia & Pacific (IDA & IBRD countries),1974,61.42656194
Europe & Central Asia (IDA & IBRD countries),1974,66.91255096
Togo,1974,48.92336585
Thailand,1974,61.46819512
Tajikistan,1974,61.06931707
Turkmenistan,1974,59.35926829
Latin America & the Caribbean (IDA & IBRD countries),1974,61.64768358
Timor-Leste,1974,36.67814634
Middle East & North Africa (IDA & IBRD countries),1974,54.91144247
Tonga,1974,66.06602439
South Asia (IDA & IBRD),1974,50.51197324
Sub-Saharan Africa (IDA & IBRD countries),1974,45.94687448
Trinidad and Tobago,1974,65.87134146
Tunisia,1974,55.70397561
Turkey,1974,54.73365854
Tanzania,1974,48.4212439
Uganda,1974,49.28714634
Ukraine,1974,69.80885366
Upper middle income,1974,62.80425517
Uruguay,1974,68.99736585
United States,1974,71.95609756
Uzbekistan,1974,63.77487805
St. Vincent and the Grenadines,1974,65.90243902
Venezuela,1974,66.35736585
Virgin Islands (U.S.),1974,69.39117073
Vietnam,1974,60.25343902
Vanuatu,1974,54.87860976
World,1974,60.50929015
Samoa,1974,56.9695122
Yemen,1974,44.63929268
South Africa,1974,54.21341463
Zambia,1974,50.78178049
Zimbabwe,1974,56.28417073
Aruba,1975,70.77780488
Afghanistan,1975,39.05929268
Angola,1975,38.97580488
Albania,1975,68.74121951
Arab World,1975,55.4141615
United Arab Emirates,1975,65.30514634
Argentina,1975,68.04795122
Armenia,1975,70.53192683
Antigua and Barbuda,1975,67.13007317
Australia,1975,72.62536585
Austria,1975,71.11463415
Azerbaijan,1975,65.18743902
Burundi,1975,45.21890244
Belgium,1975,71.97121951
Benin,1975,45.08690244
Burkina Faso,1975,41.60639024
Bangladesh,1975,48.87080488
Bulgaria,1975,71.0497561
Bahrain,1975,67.26382927
Bahamas,1975,67.22002439
Bosnia and Herzegovina,1975,68.70026829
Belarus,1975,70.04826829
Belize,1975,67.7187561
Bolivia,1975,47.73302439
Brazil,1975,60.8005122
Barbados,1975,67.04080488
Brunei Darussalam,1975,68.73939024
Bhutan,1975,40.95429268
Botswana,1975,57.54895122
Central African Republic,1975,45.88141463
Canada,1975,73.52170732
Central Europe and the Baltics,1975,70.17452814
Switzerland,1975,74.66560976
Channel Islands,1975,72.32460976
Chile,1975,65.38880488
China,1975,63.55865854
Cote d'Ivoire,1975,47.74221951
Cameroon,1975,48.74639024
Democratic Republic of the Congo,1975,45.15685366
Republic of the Congo,1975,54.80285366
Colombia,1975,62.75214634
Comoros,1975,47.87570732
Cabo Verde,1975,57.02092683
Costa Rica,1975,69.11941463
Caribbean small states,1975,67.02560468
Cuba,1975,72.19760976
Cyprus,1975,73.71043902
Czech Republic,1975,70.41463415
Germany,1975,71.40173171
Djibouti,1975,51.80360976
Denmark,1975,74.07512195
Dominican Republic,1975,61.06219512
Algeria,1975,52.8362439
East Asia & Pacific (excluding high income),1975,62.13686279
Early-demographic dividend,1975,53.68525559
East Asia & Pacific,1975,63.4537299
Europe & Central Asia (excluding high income),1975,66.30522346
Europe & Central Asia,1975,69.61973946
Ecuador,1975,60.21285366
Egypt,1975,54.693
Euro area,1975,72.16859331
Eritrea,1975,42.21463415
Spain,1975,73.31878049
Estonia,1975,69.4437561
Ethiopia,1975,44.03146342
European Union,1975,71.92096751
Fragile and conflict affected situations,1975,48.84126122
Finland,1975,71.67365854
Fiji,1975,61.53217073
France,1975,72.85365854
Micronesia,1975,63.85458537
Gabon,1975,50.78514634
United Kingdom,1975,72.72439024
Georgia,1975,68.69456098
Guinea,1975,38.48326829
Gambia,1975,42.21036585
Guinea-Bissau,1975,43.44873171
Equatorial Guinea,1975,41.11707317
Greece,1975,72.29370732
Grenada,1975,65.07917073
Guatemala,1975,55.1327561
Guam,1975,67.77890244
Guyana,1975,62.20341463
High income,1975,72.07310539
Hong Kong,1975,73.36829268
Honduras,1975,55.82329268
Heavily indebted poor countries (HIPC),1975,45.68389809
Croatia,1975,70.00195122
Haiti,1975,49.08726829
Hungary,1975,69.29
IBRD only,1975,59.96450627
IDA & IBRD total,1975,57.93429181
IDA total,1975,48.35975198
IDA blend,1975,51.58802983
Indonesia,1975,57.23570732
IDA only,1975,46.80321634
India,1975,51.06792683
Ireland,1975,71.54629268
Iran,1975,55.21248781
Iraq,1975,60.99614634
Iceland,1975,75.57878049
Italy,1975,72.64731707
Jamaica,1975,69.81770732
Jordan,1975,63.51280488
Japan,1975,75.05731707
Kazakhstan,1975,63.49236585
Kenya,1975,55.01907317
Kyrgyz Republic,1975,61.56485366
Cambodia,1975,23.88453659
Kiribati,1975,56.18673171
Korea,1975,63.95585366
Kuwait,1975,68.08678049
Latin America & Caribbean (excluding high income),1975,62.15033412
Lao PDR,1975,47.6892439
Lebanon,1975,67.19965854
Liberia,1975,42.72565854
Libya,1975,60.69141463
St. Lucia,1975,65.88482927
Latin America & Caribbean,1975,62.43961141
Least developed countries: UN classification,1975,45.64126124
Low income,1975,45.55024075
Sri Lanka,1975,66.20717073
Lower middle income,1975,53.34647259
Low & middle income,1975,57.81330535
Lesotho,1975,50.76221951
Late-demographic dividend,1975,63.93890569
Lithuania,1975,70.86731707
Luxembourg,1975,70.75760976
Latvia,1975,68.92536585
Macao,1975,70.83139024
Morocco,1975,54.44870732
Moldova,1975,64.98112195
Madagascar,1975,47.11143902
Maldives,1975,48.28270732
Middle East & North Africa,1975,56.24998713
Mexico,1975,63.92014634
Middle income,1975,58.75674746
Macedonia,1975,68.02485366
Mali,1975,35.91780488
Malta,1975,71.72085366
Myanmar,1975,52.92421951
Middle East & North Africa (excluding high income),1975,55.59539392
Montenegro,1975,71.81107317
Mongolia,1975,56.78078049
Mozambique,1975,41.48680488
Mauritania,1975,51.42792683
Mauritius,1975,64.39053659
Malawi,1975,42.76831707
Malaysia,1975,66.40187805
North America,1975,72.69384248
Namibia,1975,55.18712195
New Caledonia,1975,65.27317073
Niger,1975,37.2772439
Nigeria,1975,43.39758537
Nicaragua,1975,56.50892683
Netherlands,1975,74.49878049
Norway,1975,74.81756098
Nepal,1975,43.38709756
New Zealand,1975,72.2195122
OECD members,1975,71.03008801
Oman,1975,54.69295122
Other small states,1975,56.68935066
Pakistan,1975,55.2732439
Panama,1975,68.08195122
Peru,1975,57.09682927
Philippines,1975,61.53619512
Papua New Guinea,1975,49.2705122
Poland,1975,70.56097561
Pre-demographic dividend,1975,45.57858884
Puerto Rico,1975,72.9942439
People's Democratic Republic of Korea,1975,63.16485366
Portugal,1975,68.3097561
Paraguay,1975,66.20690244
Pacific island small states,1975,60.05389909
Post-demographic dividend,1975,72.22841293
French Polynesia,1975,61.91036585
Qatar,1975,71.06056098
Romania,1975,69.61390244
Russian Federation,1975,67.72390244
Rwanda,1975,44.89948781
South Asia,1975,51.15681834
Saudi Arabia,1975,58.25692683
Sudan,1975,53.62373171
Senegal,1975,43.5187561
Singapore,1975,70.21970732
Solomon Islands,1975,57.03053659
Sierra Leone,1975,38.49307317
El Salvador,1975,56.11407317
Somalia,1975,42.86336585
Sub-Saharan Africa (excluding high income),1975,46.34965901
South Sudan,1975,37.7772439
Sub-Saharan Africa,1975,46.34965901
Small states,1975,59.74715254
Sao Tome and Principe,1975,58.94058537
Suriname,1975,64.60134146
Slovak Republic,1975,70.24680488
Slovenia,1975,70.35853659
Sweden,1975,74.98463415
Swaziland,1975,50.97963415
Syrian Arab Republic,1975,62.7762439
Chad,1975,43.29307317
East Asia & Pacific (IDA & IBRD countries),1975,62.12334324
Europe & Central Asia (IDA & IBRD countries),1975,66.70531994
Togo,1975,49.50241463
Thailand,1975,61.99426829
Tajikistan,1975,61.28095122
Turkmenistan,1975,59.5732439
Latin America & the Caribbean (IDA & IBRD countries),1975,62.03182217
Timor-Leste,1975,35.11341463
Middle East & North Africa (IDA & IBRD countries),1975,55.59539392
Tonga,1975,66.32339024
South Asia (IDA & IBRD),1975,51.15681834
Sub-Saharan Africa (IDA & IBRD countries),1975,46.34965901
Trinidad and Tobago,1975,66.10490244
Tunisia,1975,56.79502439
Turkey,1975,55.38521951
Tanzania,1975,48.87314634
Uganda,1975,49.32397561
Ukraine,1975,69.63463415
Upper middle income,1975,63.33577167
Uruguay,1975,69.14282927
United States,1975,72.60487805
Uzbekistan,1975,63.98787805
St. Vincent and the Grenadines,1975,66.08680488
Venezuela,1975,66.70721951
Virgin Islands (U.S.),1975,69.77817073
Vietnam,1975,61.53636585
Vanuatu,1975,55.47997561
World,1975,60.95372748
Samoa,1975,57.4695122
Yemen,1975,45.57631707
South Africa,1975,54.57670732
Zambia,1975,51.11041463
Zimbabwe,1975,56.68795122
Aruba,1976,71.08082927
Afghanistan,1976,39.57570732
Angola,1976,39.301
Albania,1976,69.1155122
Arab World,1976,56.03757105
United Arab Emirates,1976,65.89334146
Argentina,1976,68.33670732
Armenia,1976,70.52941463
Antigua and Barbuda,1976,67.43339024
Australia,1976,73.01463415
Austria,1976,71.56585366
Azerbaijan,1976,65.08229268
Burundi,1976,45.65373171
Belgium,1976,72.1197561
Benin,1976,45.56514634
Burkina Faso,1976,42.31329268
Bangladesh,1976,49.98773171
Bulgaria,1976,71.39487805
Bahrain,1976,67.83956098
Bahamas,1976,67.47631707
Bosnia and Herzegovina,1976,69.11690244
Belarus,1976,70.01590244
Belize,1976,68.10209756
Bolivia,1976,48.17173171
Brazil,1976,61.03912195
Barbados,1976,67.36221951
Brunei Darussalam,1976,69.0712439
Bhutan,1976,41.78258537
Botswana,1976,58.1992439
Central African Republic,1976,46.60797561
Canada,1976,73.85609756
Central Europe and the Baltics,1976,70.31924102
Switzerland,1976,74.78536585
Channel Islands,1976,72.49390244
Chile,1976,65.90534146
China,1976,64.28258537
Cote d'Ivoire,1976,48.42487805
Cameroon,1976,49.27382927
Democratic Republic of the Congo,1976,45.34536585
Republic of the Congo,1976,55.07641463
Colombia,1976,63.23212195
Comoros,1976,48.34292683
Cabo Verde,1976,57.72463415
Costa Rica,1976,69.70319512
Caribbean small states,1976,67.30753024
Cuba,1976,72.59885366
Cyprus,1976,73.93041463
Czech Republic,1976,70.53268293
Germany,1976,71.63414634
Djibouti,1976,52.14997561
Denmark,1976,73.7397561
Dominican Republic,1976,61.48104878
Algeria,1976,53.6305122
East Asia & Pacific (excluding high income),1976,62.79979876
Early-demographic dividend,1976,54.24555275
East Asia & Pacific,1976,64.06672409
Europe & Central Asia (excluding high income),1976,66.29071352
Europe & Central Asia,1976,69.7198542
Ecuador,1976,60.77346342
Egypt,1976,55.44182927
Euro area,1976,72.43409335
Eritrea,1976,42.47673171
Spain,1976,73.64268293
Estonia,1976,69.29243902
Ethiopia,1976,44.10402439
European Union,1976,72.12553441
Fragile and conflict affected situations,1976,49.26997574
Finland,1976,71.81292683
Fiji,1976,61.83297561
France,1976,73.10243902
Micronesia,1976,64.23958537
Gabon,1976,51.61460976
United Kingdom,1976,72.77560976
Georgia,1976,68.94358537
Guinea,1976,38.97695122
Gambia,1976,43.05326829
Guinea-Bissau,1976,43.85692683
Equatorial Guinea,1976,41.48787805
Greece,1976,72.51956098
Grenada,1976,65.35336585
Guatemala,1976,55.57882927
Guam,1976,68.12241463
Guyana,1976,62.29029268
High income,1976,72.32952322
Hong Kong,1976,72.8195122
Honduras,1976,56.55490244
Heavily indebted poor countries (HIPC),1976,46.05486723
Croatia,1976,70.45536585
Haiti,1976,49.46495122
Hungary,1976,69.57317073
IBRD only,1976,60.48369761
IDA & IBRD total,1976,58.43159118
IDA total,1976,48.82217974
IDA blend,1976,51.99575387
Indonesia,1976,57.73660976
IDA only,1976,47.28542566
India,1976,51.68946342
Ireland,1976,71.71287805
Iran,1976,55.73092683
Iraq,1976,61.24563415
Iceland,1976,76.97219512
Italy,1976,72.99195122
Jamaica,1976,70.16646342
Jordan,1976,64.11790244
Japan,1976,75.45682927
Kazakhstan,1976,63.7097561
Kenya,1976,55.56917073
Kyrgyz Republic,1976,61.7972439
Cambodia,1976,20.6565122
Kiribati,1976,56.37914634
Korea,1976,64.30414634
Kuwait,1976,68.4242439
Latin America & Caribbean (excluding high income),1976,62.52366386
Lao PDR,1976,47.95139024
Lebanon,1976,67.36773171
Liberia,1976,43.46792683
Libya,1976,61.48860976
St. Lucia,1976,66.48795122
Latin America & Caribbean,1976,62.8108662
Least developed countries: UN classification,1976,46.11471651
Low income,1976,45.9343986
Sri Lanka,1976,66.59219512
Lower middle income,1976,53.89413031
Low & middle income,1976,58.31713202
Lesotho,1976,51.28314634
Late-demographic dividend,1976,64.48769148
Lithuania,1976,70.95804878
Luxembourg,1976,70.9985122
Latvia,1976,69.04780488
Macao,1976,71.17395122
Morocco,1976,54.93068293
Moldova,1976,64.94770732
Madagascar,1976,47.53780488
Maldives,1976,49.18995122
Middle East & North Africa,1976,56.919731
Mexico,1976,64.46860976
Middle income,1976,59.27348004
Macedonia,1976,68.21909756
Mali,1976,36.63307317
Malta,1976,71.96878049
Myanmar,1976,53.32907317
Middle East & North Africa (excluding high income),1976,56.23222543
Montenegro,1976,72.05026829
Mongolia,1976,56.83409756
Mozambique,1976,41.77987805
Mauritania,1976,51.93953659
Mauritius,1976,64.85563415
Malawi,1976,43.19219512
Malaysia,1976,66.75446342
North America,1976,72.95345922
Namibia,1976,55.70439024
New Caledonia,1976,65.72195122
Niger,1976,37.60102439
Nigeria,1976,43.85926829
Nicaragua,1976,56.95785366
Netherlands,1976,74.64707317
Norway,1976,75.0395122
Nepal,1976,43.97529268
New Zealand,1976,72.42195122
OECD members,1976,71.30538273
Oman,1976,55.72253659
Other small states,1976,57.06821129
Pakistan,1976,55.65848781
Panama,1976,68.57353659
Peru,1976,57.7047561
Philippines,1976,61.59958537
Papua New Guinea,1976,49.93885366
Poland,1976,70.65609756
Pre-demographic dividend,1976,46.00914776
Puerto Rico,1976,73.20056098
People's Democratic Republic of Korea,1976,63.78639024
Portugal,1976,68.86097561
Paraguay,1976,66.32580488
Pacific island small states,1976,60.41931295
Post-demographic dividend,1976,72.46370692
French Polynesia,1976,62.32887805
Qatar,1976,71.453
Romania,1976,69.69878049
Russian Federation,1976,67.48756098
Rwanda,1976,45.26709756
South Asia,1976,51.79794284
Saudi Arabia,1976,59.31936585
Sudan,1976,53.79414634
Senegal,1976,44.64031707
Singapore,1976,70.59397561
Solomon Islands,1976,57.52902439
Sierra Leone,1976,39.06802439
El Salvador,1976,56.18782927
Somalia,1976,43.24687805
Sub-Saharan Africa (excluding high income),1976,46.74124726
South Sudan,1976,38.12660976
Sub-Saharan Africa,1976,46.74124726
Small states,1976,60.0817368
Sao Tome and Principe,1976,59.44717073
Suriname,1976,64.84368293
Slovak Republic,1976,70.32390244
Slovenia,1976,70.30731707
Sweden,1976,74.96926829
Swaziland,1976,51.59926829
Syrian Arab Republic,1976,63.42670732
Chad,1976,43.58568293
East Asia & Pacific (IDA & IBRD countries),1976,62.78683096
Europe & Central Asia (IDA & IBRD countries),1976,66.70075174
Togo,1976,50.07748781
Thailand,1976,62.50436585
Tajikistan,1976,61.48034146
Turkmenistan,1976,59.79419512
Latin America & the Caribbean (IDA & IBRD countries),1976,62.40844623
Timor-Leste,1976,33.73734146
Middle East & North Africa (IDA & IBRD countries),1976,56.23222543
Tonga,1976,66.57114634
South Asia (IDA & IBRD),1976,51.79794284
